#{"t_start": 1619470822.6716092, "env_id": null}
r,l,t
-0.593,3,26659.976997
-0.217667,2,26667.691982
-0.046833,1,26673.13899
-0.217833,2,26681.637001
-0.045333,1,26687.06397
-0.219833,2,26693.836999
-0.045667,1,26698.695987
-0.218333,2,26706.824024
-0.046333,1,26712.712027
-0.219833,2,26719.951018
-0.6045,3,26731.046027
-0.046,1,26736.908046
-0.047833,1,26742.902038
-1.338333,4,26755.471049
-1.297,4,26769.414645
-0.218333,2,26777.592646
-0.219167,2,26785.324642
-0.605167,3,26795.571642
-0.044667,1,26801.41064
-0.607667,3,26811.919662
-0.218833,2,26820.056659
-0.608,3,26831.301645
-0.628167,3,26841.861639
-0.218333,2,26850.017643
-0.218333,2,26858.672639
-0.6005,3,26869.076638
-0.606167,3,26879.309645
-0.2095,2,26887.543639
-0.5845,3,26897.054642
-0.045167,1,26902.04064
-0.045,1,26907.092648
-0.045,1,26912.000658
-1.2705,4,26924.407643
-0.218833,2,26932.059641
-0.0475,1,26937.520644
-0.044833,1,26942.982641
-0.046667,1,26948.863642
-0.220333,2,26956.564642
-0.045,1,26961.955638
-1.300167,4,26973.079267
-0.047833,1,26979.063277
-1.313167,4,26992.230268
-1.282667,4,27004.098268
-0.6065,3,27015.266267
-0.623667,3,27026.330271
-0.218833,2,27034.46527
-0.219,2,27043.000286
-0.219667,2,27051.212293
-0.046667,1,27057.138296
-0.217667,2,27065.75429
-0.0455,1,27070.704295
-0.609167,3,27081.446286
-0.604,3,27091.779306
-1.317167,4,27103.941287
-0.218333,2,27112.492297
-0.045167,1,27118.40529
-0.609667,3,27128.39929
-0.219,2,27136.51429
-1.335333,4,27147.942286
-0.605833,3,27158.189291
-0.218833,2,27166.35129
-0.6045,3,27176.661287
-0.6285,3,27184.921291
-1.246833,4,27197.660287
-0.044667,1,27203.492286
-0.218833,2,27211.626287
-0.22,2,27218.90129
-0.2185,2,27226.055291
-0.044667,1,27231.871296
-0.623667,3,27242.420287
-0.6065,3,27253.177287
-0.218333,2,27260.893315
-0.218333,2,27269.526306
-1.262,4,27282.046287
-1.278833,4,27295.386289
-0.218833,2,27303.737293
-0.6045,3,27314.930143
-1.325167,4,27326.839289
-0.606667,3,27337.521118
-1.310833,4,27350.613119
-0.236167,2,27358.557116
-0.047833,1,27364.538115
-0.044667,1,27370.332133
-2.370333,5,27384.102134
-0.045167,1,27389.954115
-0.044833,1,27395.303125
-0.0455,1,27400.745122
-0.218333,2,27409.288115
-0.217667,2,27417.030117
-0.6035,3,27427.569115
-0.607667,3,27437.854125
-0.045333,1,27443.299119
-0.611,3,27454.119134
-0.048167,1,27459.688115
-0.220167,2,27467.001123
-0.044667,1,27472.844115
-1.285333,4,27486.282121
-0.624333,3,27497.588147
-0.607333,3,27508.688119
-0.047833,1,27514.703117
-0.219,2,27523.364118
-0.220833,2,27531.686117
-0.606,3,27541.616138
-0.218833,2,27549.398115
-0.045333,1,27554.766115
-0.211833,2,27563.260135
-0.605,3,27573.589119
-1.3135,4,27586.935115
-0.045,1,27592.435117
-1.2765,4,27605.313143
-0.044833,1,27610.679128
-1.299,4,27623.422116
-0.218833,2,27631.513125
-0.218333,2,27639.646115
-0.218833,2,27647.827115
-0.6065,3,27658.617124
-0.219,2,27667.204122
-2.365833,5,27681.538134
-0.62,3,27691.525122
-0.598667,3,27701.360118
-0.044833,1,27706.731115
-0.046667,1,27712.982119
-0.044667,1,27718.998116
-0.605167,3,27729.789114
-0.219667,2,27737.919119
-1.303667,4,27748.872115
-0.625167,3,27758.840117
-0.220333,2,27767.434124
-0.605833,3,27778.907176
-0.5895,3,27789.538176
-1.3015,4,27801.630172
-0.218333,2,27810.188172
-1.2705,4,27822.602175
-0.044667,1,27828.515173
-0.219833,2,27835.300173
-0.046833,1,27840.760182
-0.048,1,27845.398179
-0.044667,1,27851.250173
-0.219,2,27859.373192
-0.045167,1,27865.249172
-0.044667,1,27871.265193
-0.6065,3,27881.798173
-0.218333,2,27890.687176
-1.283333,4,27902.449178
-0.044667,1,27908.265178
-0.045333,1,27913.720176
-0.204167,2,27921.585177
-0.220167,2,27929.213177
-0.218833,2,27937.338176
-0.044667,1,27943.145196
-0.045,1,27948.549192
-0.046667,1,27954.580198
-0.623667,3,27965.012196
-0.0455,1,27970.383211
-0.607667,3,27980.710192
-0.044833,1,27986.026196
-1.307833,4,27998.171198
-1.291,4,28010.845193
-0.044667,1,28016.691195
-0.046667,1,28022.645193
-3.561,6,28038.046192
-0.218333,2,28046.591198
-0.218833,2,28054.308211
-0.605167,3,28064.120198
-0.219667,2,28072.283192
-0.220167,2,28080.008207
-0.6045,3,28090.702557
-0.0475,1,28096.224559
-0.218333,2,28104.861559
-0.044833,1,28110.196728
-0.219667,2,28118.317729
-0.218833,2,28126.054746
-1.291333,4,28137.633746
-0.218833,2,28145.774755
-1.283,4,28158.687768
-0.045333,1,28164.518751
-0.048167,1,28170.063749
-0.044667,1,28175.992752
-0.218333,2,28184.066745
-0.044667,1,28189.881745
-0.044833,1,28195.287768
-0.044833,1,28200.627778
-0.219,2,28209.187769
-0.044833,1,28214.594785
-1.239,4,28226.813768
-1.322,4,28238.564765
-0.0455,1,28243.552769
-0.218333,2,28251.664765
-1.277667,4,28264.96577
-0.2195,2,28273.153783
-0.218333,2,28281.292774
-0.0485,1,28286.348771
-0.045333,1,28291.789768
-0.044667,1,28297.62077
-0.044833,1,28303.000765
-0.218333,2,28311.642769
-0.045333,1,28317.003784
-0.6115,3,28327.343765
-0.044667,1,28333.232778
-0.047833,1,28339.251765
-1.284,4,28352.306784
-0.625833,3,28362.445765
-0.607667,3,28371.867769
-0.611,3,28382.790766
-0.046333,1,28388.700771
-0.607667,3,28398.924773
-0.048167,1,28404.507766
-0.611,3,28415.186769
-1.3055,4,28425.873769
-0.218833,2,28433.563769
-0.045,1,28438.896784
-0.218833,2,28446.910764
-0.219167,2,28454.050789
-0.218333,2,28462.489765
-0.218333,2,28470.501786
-0.2195,2,28477.333776
-0.044667,1,28483.049775
-0.2195,2,28490.153778
-0.6045,3,28500.973905
-0.204167,2,28508.361927
-0.219,2,28516.455909
-0.609667,3,28527.142913
-0.218333,2,28535.6129
-1.277167,4,28549.057919
-1.351833,4,28560.348903
-0.218333,2,28568.829906
-1.2945,4,28581.558913
-0.218333,2,28589.583901
-0.044833,1,28594.882908
-0.048167,1,28600.421915
-0.046667,1,28606.297905
-0.218333,2,28614.407915
-0.045167,1,28620.229907
-0.045333,1,28624.64891
-0.044667,1,28630.376898
-0.044833,1,28635.748913
-0.598333,3,28646.388914
-0.219,2,28654.875902
-0.044667,1,28660.710911
-0.045333,1,28666.472901
-0.610167,3,28675.332903
-0.218333,2,28683.389931
-0.2195,2,28691.479908
-0.238667,2,28698.318912
-0.047833,1,28704.306909
-0.218333,2,28712.760908
-0.044667,1,28718.52193
-0.044667,1,28724.304914
-0.045167,1,28730.072913
-0.23,2,28737.797906
-0.217333,2,28745.346914
-0.044667,1,28751.078898
-1.3055,4,28763.5149
-0.222,2,28771.623908
-0.2195,2,28778.817931
-0.204333,2,28786.716922
-0.218833,2,28794.439923
-0.045333,1,28799.741927
-0.628833,3,28809.726921
-0.044667,1,28815.550939
-0.048167,1,28820.995935
-0.045333,1,28826.320927
-0.218833,2,28833.947931
-0.6045,3,28843.671937
-0.218333,2,28852.133924
-1.2895,4,28865.039921
-0.218333,2,28872.620925
-0.605833,3,28881.670922
-0.218833,2,28889.315929
-1.2905,4,28902.217947
-0.218333,2,28910.802992
-0.605333,3,28920.066982
-0.218333,2,28928.704971
-0.2055,2,28936.856981
-0.045,1,28942.372976
-0.6065,3,28953.750979
-0.218167,2,28962.452991
-0.218833,2,28970.636977
-1.291333,4,28983.222893
-0.6065,3,28994.463889
-0.623667,3,29005.401903
-0.044667,1,29011.175903
-0.6045,3,29022.088894
-0.046,1,29027.962904
-0.203667,2,29036.009903
-0.593,3,29045.831888
-0.218333,2,29053.943887
-0.218333,2,29062.155884
-0.044667,1,29067.967904
-0.045,1,29072.875904
-0.045,1,29078.32091
-0.6045,3,29089.437904
-0.6045,3,29099.709906
-0.2185,2,29106.963015
-0.217667,2,29115.534999
-0.204333,2,29123.914023
-0.607667,3,29134.688035
-0.046667,1,29140.624034
-1.291833,4,29153.948036
-0.606167,3,29163.43804
-0.605,3,29173.206037
-1.2685,4,29185.487034
-0.044667,1,29191.371036
-0.046667,1,29197.303021
-0.045333,1,29203.15702
-0.044667,1,29209.022026
-1.278,4,29221.357622
-1.302,4,29233.283617
-0.045,1,29238.68662
-0.63,3,29248.243615
-1.307833,4,29261.799618
-0.218333,2,29270.341617
-0.218333,2,29278.474614
-0.618667,3,29288.960617
-0.044833,1,29294.300617
-1.2975,4,29307.208768
-0.044667,1,29313.048749
-1.2975,4,29326.361768
-0.6065,3,29336.690749
-1.300167,4,29347.786749
-0.611,3,29357.707753
-0.044833,1,29363.152748
-0.044667,1,29368.929755
-0.6045,3,29379.173752
-0.218167,2,29387.319749
-0.220167,2,29394.925769
-0.606667,3,29405.139761
-0.219,2,29413.803756
-0.218333,2,29421.952752
-0.044667,1,29427.74878
-0.218833,2,29435.505749
-0.2195,2,29442.728747
-1.296167,4,29455.432752
-0.625667,3,29465.360753
-1.268167,4,29478.390748
-0.0455,1,29483.435755
-0.218833,2,29491.052777
-0.044667,1,29496.844752
-0.6045,3,29507.670748
-0.219167,2,29514.910752
-0.596667,3,29526.035753
-0.62,3,29536.74275
-1.2905,4,29549.772748
-0.045167,1,29555.654751
-0.230667,2,29562.990752
-0.5855,3,29573.524764
-0.607667,3,29582.895765
-1.294,4,29595.597737
-1.274833,4,29608.796766
-0.218333,2,29617.368745
-1.268333,4,29629.079746
-0.220667,2,29637.229745
-0.222667,2,29642.969745
-0.218333,2,29650.525764
-0.218833,2,29658.188765
-1.2745,4,29670.075755
-0.219667,2,29677.62675
-0.612,3,29687.975736
-0.218833,2,29695.539752
-0.045,1,29700.40775
-0.218333,2,29708.681746
-0.219167,2,29716.390901
-0.045,1,29721.389901
-0.044833,1,29726.897898
-0.61,3,29737.24089
-3.973,6,29752.953916
-0.044833,1,29758.320913
-0.611667,3,29768.542887
-0.218333,2,29777.083947
-0.047,1,29782.506947
-0.218333,2,29790.969949
-0.045,1,29796.37395
-1.308833,4,29808.090971
-0.6055,3,29817.047966
-0.218333,2,29825.604946
-0.044833,1,29830.917949
-0.218833,2,29838.469952
-0.218333,2,29846.654947
-0.624667,3,29856.084577
-0.218333,2,29864.590567
-0.046667,1,29870.522593
-0.617,3,29880.417573
-0.6045,3,29891.442569
-0.607667,3,29901.269572
-0.2355,2,29909.513567
-0.044667,1,29915.270566
-0.046,1,29921.166589
-1.314167,4,29933.140578
-1.297,4,29946.75457
-1.290333,4,29958.76357
-0.044667,1,29964.514574
-0.044667,1,29970.329578
-0.219,2,29978.394566
-1.2975,4,29991.571743
-0.218833,2,29999.263729
-0.215,2,30007.675724
-0.624,3,30018.039718
-0.607667,3,30028.70772
-0.218333,2,30037.186726
-1.209,4,30050.445729
-1.294833,4,30061.87374
-0.046833,1,30067.29072
-0.219167,2,30075.006367
-0.044667,1,30080.811383
-0.219667,2,30088.543367
-0.045,1,30093.578365
-0.6045,3,30104.677382
-0.6255,3,30113.889364
-0.5985,3,30124.755372
-0.044667,1,30130.552372
-0.218333,2,30139.126368
-0.044667,1,30145.053364
-0.218833,2,30153.109367
-1.282167,4,30165.307364
-0.608,3,30174.327364
-0.219667,2,30182.448366
-0.045,1,30187.834372
-1.283333,4,30200.435367
-0.217667,2,30208.536367
-0.044667,1,30214.418367
-1.271,4,30226.734385
-0.044833,1,30232.041369
-0.589833,3,30242.431364
-0.6035,3,30252.395364
-0.608,3,30262.150386
-0.218833,2,30270.337365
-0.607667,3,30280.565537
-0.219167,2,30288.171516
-0.204333,2,30296.632519
-1.297,4,30309.715545
-0.045333,1,30315.191545
-0.045,1,30320.631546
-0.218333,2,30328.756547
-0.607667,3,30338.18155
-0.6045,3,30348.86855
-0.218833,2,30356.586554
-0.219167,2,30363.860547
-0.044833,1,30369.191547
-0.218833,2,30376.890552
-0.044667,1,30382.774557
-0.219833,2,30389.978545
-0.220667,2,30398.091549
-0.220167,2,30405.758545
-0.607667,3,30415.19155
-0.218833,2,30422.931552
-0.612167,3,30432.841565
-2.3665,5,30445.751553
-0.572,3,30456.309554
-1.296,4,30468.856546
-0.219,2,30477.430565
-0.5835,3,30488.654549
-1.299667,4,30501.782546
-0.044833,1,30507.132549
-0.044667,1,30513.027565
-0.6065,3,30524.147564
-0.618333,3,30534.67257
-0.044667,1,30540.559555
-0.044833,1,30545.930552
-0.6045,3,30556.595566
-1.315167,4,30568.29063
-0.046667,1,30574.249622
-0.044667,1,30580.028623
-1.3355,4,30591.907626
-0.044667,1,30597.719627
-0.044667,1,30603.531624
-0.218333,2,30611.72962
-0.6,3,30622.02962
-0.218333,2,30630.15062
-0.219,2,30638.80762
-1.312167,4,30651.559671
-0.2195,2,30659.583668
-0.219167,2,30667.691673
-0.219667,2,30676.190671
-0.218833,2,30684.23367
-0.045333,1,30690.011698
-1.300167,4,30702.466671
-0.604667,3,30711.804671
-0.209,2,30719.740668
-0.218333,2,30727.417669
-0.218333,2,30736.01967
-0.596833,3,30746.098675
-1.281,4,30759.223668
-0.6255,3,30768.219695
-0.6055,3,30778.398698
-1.2865,4,30790.901672
-0.219833,2,30798.398674
-0.044667,1,30804.145666
-0.205833,2,30810.317665
-0.219,2,30818.779668
-0.633333,3,30828.722665
-0.044667,1,30834.535684
-0.044667,1,30840.261673
-0.218167,2,30848.388694
-0.218167,2,30856.439673
-1.291,4,30868.495694
-0.2195,2,30876.522681
-2.3955,5,30890.463683
-0.219833,2,30897.347664
-0.218833,2,30905.368688
-1.309,4,30917.485668
-0.218333,2,30925.487685
-0.044667,1,30931.376666
-0.047833,1,30937.299668
-0.218833,2,30945.303695
-0.2195,2,30953.411674
-0.044667,1,30959.169673
-1.2975,4,30971.856675
-0.220167,2,30979.137667
-0.0455,1,30984.441674
-0.044667,1,30990.188694
-0.6005,3,30999.903698
-0.5885,3,31009.577698
-0.218333,2,31018.045671
-0.048167,1,31023.594669
-0.044667,1,31029.324674
-0.044667,1,31035.074695
-0.2195,2,31043.157676
-0.044833,1,31048.452679
-0.047833,1,31054.357666
-0.607333,3,31064.570685
-1.289833,4,31077.467671
-0.046667,1,31083.306674
-0.046667,1,31089.266685
-0.045,1,31094.603718
-1.270333,4,31107.533727
-0.608833,3,31116.860695
-1.290333,4,31127.778696
-1.279333,4,31140.319701
-0.623667,3,31150.318699
-1.277,4,31163.385724
-0.218333,2,31171.501701
-0.2195,2,31179.224875
-0.045,1,31184.615879
-0.218333,2,31193.213895
-0.623667,3,31204.174887
-0.218333,2,31212.791894
-0.048167,1,31218.338862
-1.296,4,31231.30186
-0.044833,1,31236.597854
-0.2195,2,31243.890869
-0.046167,1,31249.247136
-0.6015,3,31259.111131
-0.219,2,31266.362157
-1.285333,4,31279.251134
-1.312167,4,31292.238133
-0.607667,3,31301.981138
-0.218833,2,31310.108126
-0.044667,1,31315.966129
-0.045167,1,31321.729141
-0.044667,1,31327.475128
-0.218333,2,31336.052124
-0.6035,3,31345.275126
-0.045167,1,31350.193134
-1.349167,4,31362.02813
-0.605667,3,31371.859129
-0.218333,2,31379.971133
-0.6095,3,31390.877231
-0.045,1,31396.21023
-0.220333,2,31404.268229
-0.044833,1,31409.678226
-0.044667,1,31415.410233
-0.218333,2,31423.908217
-0.045167,1,31429.80125
-0.2055,2,31437.266223
-0.044667,1,31442.998218
-0.6045,3,31452.435241
-0.044833,1,31457.716226
-0.044667,1,31463.444955
-0.6045,3,31474.572945
-1.290333,4,31487.764955
-0.044833,1,31493.037976
-0.624333,3,31503.485958
-0.0475,1,31508.928959
-0.218167,2,31517.080957
-1.307333,4,31529.511966
-0.219,2,31537.602968
-0.218833,2,31545.332963
-0.6045,3,31556.112965
-0.048167,1,31561.705977
-0.6065,3,31572.513974
-0.044833,1,31577.841971
-0.626833,3,31586.848954
-0.22,2,31594.604956
-0.217667,2,31603.053986
-0.2195,2,31611.109957
-0.045833,1,31615.616956
-0.611,3,31625.829984
-0.218833,2,31633.835961
-0.044667,1,31639.71296
-0.610833,3,31650.157494
-0.2195,2,31658.176493
-0.218167,2,31665.825487
-1.291833,4,31678.55549
-0.204333,2,31686.957482
-0.219667,2,31695.002486
-0.2195,2,31702.223477
-0.609167,3,31712.06248
-0.044667,1,31717.797487
-0.045,1,31723.117502
-0.218333,2,31730.782482
-0.202333,2,31739.058478
-1.289167,4,31752.335483
-1.3065,4,31764.445474
-1.300167,4,31777.140486
-0.045,1,31781.994478
-0.605167,3,31792.198725
-0.046833,1,31797.574752
-0.2195,2,31805.68572
-0.605167,3,31815.877733
-0.046333,1,31821.697735
-0.218167,2,31829.762728
-0.608167,3,31839.960734
-0.044833,1,31845.249751
-0.607333,3,31854.559749
-0.044667,1,31860.302719
-0.045,1,31865.626732
-0.045,1,31871.041728
-1.292833,4,31883.98073
-0.605833,3,31895.235723
-0.044667,1,31901.475727
-1.283,4,31915.103315
-0.219,2,31924.513326
-0.044667,1,31930.71032
-0.045167,1,31936.99031
-0.611,3,31948.081342
-0.603167,3,31958.677314
-0.6045,3,31969.739311
-0.219167,2,31978.265317
-0.044667,1,31984.179312
-0.219167,2,31991.538318
-0.6045,3,32002.458312
-0.628167,3,32013.511312
-0.044667,1,32019.348311
-0.218333,2,32027.624338
-0.217,2,32036.021316
-0.045,1,32041.40332
-0.6045,3,32051.719314
-0.219,2,32060.252324
-0.044667,1,32066.11154
-0.599,3,32075.896324
-0.218333,2,32084.058508
-1.297,4,32097.455516
-0.044833,1,32102.894674
-0.218333,2,32111.096657
-1.2685,4,32122.204651
-0.045,1,32127.687656
-0.044667,1,32133.545672
-0.217667,2,32142.176671
-0.045,1,32147.677671
-0.607667,3,32157.955671
-0.047167,1,32163.043662
-0.608,3,32174.254676
-0.0455,1,32179.625681
-0.044833,1,32185.052664
-0.044667,1,32190.877656
-0.6045,3,32202.203672
-0.218333,2,32210.775655
-0.044833,1,32216.595652
-0.044833,1,32222.144654
-0.218833,2,32230.565692
-0.612167,3,32241.553708
-1.273667,4,32253.771703
-0.6005,3,32265.430699
-0.218333,2,32273.204697
-1.291833,4,32286.925689
-0.620833,3,32297.064707
-0.044667,1,32302.881692
-1.297167,4,32316.528708
-0.045333,1,32321.916709
-0.046,1,32327.800708
-0.045333,1,32333.248697
-0.608,3,32344.437707
-0.6045,3,32355.120691
-0.218333,2,32363.335707
-0.22,2,32370.456708
-0.607167,3,32381.805704
-0.605833,3,32392.63571
-1.293,4,32404.985707
-1.312167,4,32417.630688
-0.219,2,32426.188694
-0.204167,2,32433.890695
-0.045,1,32439.468707
-0.218833,2,32447.63271
-0.218167,2,32455.936707
-0.218833,2,32464.185708
-0.6065,3,32474.991707
-0.6035,3,32485.615707
-0.608,3,32496.613708
-0.219,2,32504.441707
-1.272667,4,32517.669703
-0.218333,2,32526.460692
-0.218333,2,32535.196716
-0.218833,2,32543.449728
-0.218333,2,32552.075722
-1.303167,4,32565.865713
-0.624333,3,32576.039709
-0.045,1,32581.047711
-1.283333,4,32595.171732
-1.296167,4,32608.804711
-1.293,4,32622.436728
-1.313167,4,32635.949728
-1.2975,4,32649.634716
-0.0455,1,32655.042713
-0.046667,1,32661.061662
-0.2195,2,32669.309664
-0.044667,1,32675.127656
-0.219,2,32683.888646
-0.218333,2,32692.562644
-0.607667,3,32703.808777
-0.044667,1,32709.844778
-1.284167,4,32723.957777
-1.296,4,32737.080765
-0.044667,1,32743.200787
-0.218833,2,32751.535767
-0.219,2,32760.455778
-0.218167,2,32768.796823
-0.044667,1,32774.746765
-0.044667,1,32780.886693
-0.045333,1,32785.541689
-0.604333,3,32795.956689
-0.624667,3,32806.284708
-0.6065,3,32817.078705
-1.274667,4,32830.640686
-0.219667,2,32838.832686
-1.230167,4,32852.36069
-0.204833,2,32860.614691
-1.313833,4,32874.140688
-1.292333,4,32885.987015
-0.611,3,32897.620019
-0.605833,3,32908.065018
-0.576,3,32918.595017
-0.044667,1,32924.529015
-1.275833,4,32937.479022
-0.605833,3,32948.017035
-0.218833,2,32955.851021
-0.218833,2,32964.269034
-0.6045,3,32975.298051
-0.218333,2,32983.613034
-0.044667,1,32989.586024
-0.218333,2,32998.061017
-0.218833,2,33006.240018
-0.611667,3,33017.400034
-0.045167,1,33023.372043
-0.046833,1,33029.129035
-0.218833,2,33038.050022
-0.046667,1,33044.54702
-0.044833,1,33050.032018
-0.044833,1,33055.480019
-0.219833,2,33063.782036
-0.218333,2,33072.597018
-0.218333,2,33081.369019
-0.045,1,33086.87102
-0.6045,3,33098.233035
-0.044667,1,33104.198021
-0.218833,2,33112.408018
-0.044833,1,33117.877016
-0.5985,3,33128.90202
-0.219,2,33137.553015
-0.218833,2,33145.709034
-0.045167,1,33151.698019
-0.219,2,33160.412025
-0.624,3,33171.259026
-0.6065,3,33182.17402
-1.288,4,33193.609015
-0.047,1,33199.156034
-0.045,1,33204.666035
-0.220333,2,33212.914015
-0.587833,3,33223.34702
-0.045,1,33228.437015
-0.219167,2,33236.139016
-0.045333,1,33241.545034
-0.219833,2,33249.251018
-0.205,2,33256.990025
-1.289833,4,33270.807018
-0.624,3,33280.559015
-0.606333,3,33291.676019
-0.6045,3,33302.883239
-0.2195,2,33311.066261
-0.218333,2,33319.697231
-0.2195,2,33327.055237
-0.603833,3,33336.941233
-0.044667,1,33342.902261
-0.217667,2,33352.005233
-0.218833,2,33359.770231
-1.2975,4,33372.011229
-0.5975,3,33382.381231
-1.294333,4,33395.092231
-1.297667,4,33407.582237
-0.601333,3,33417.94723
-0.218333,2,33426.162237
-0.0455,1,33431.550257
-0.044667,1,33437.303249
-0.044833,1,33442.66723
-0.624,3,33453.592233
-0.6045,3,33464.501231
-0.623667,3,33475.717238
-1.289833,4,33489.158238
-0.044667,1,33495.179235
-0.218833,2,33502.97124
-1.281833,4,33515.492249
-0.045,1,33520.976239
-0.607,3,33530.907237
-0.044667,1,33536.709236
-0.603,3,33547.505237
-0.605,3,33558.18223
-0.218333,2,33566.711257
-0.044667,1,33572.833245
-0.044833,1,33578.369233
-0.607667,3,33589.296229
-0.607667,3,33599.283239
-0.6045,3,33609.978235
-0.044667,1,33615.822237
-0.044667,1,33621.804231
-0.047833,1,33627.742231
-1.289833,4,33641.12623
-0.219833,2,33648.709492
-0.217667,2,33657.058501
-0.219,2,33665.945494
-0.606333,3,33676.129511
-0.218833,2,33684.348504
-0.6115,3,33694.855498
-1.297667,4,33708.266501
-1.215,4,33721.335489
-0.044667,1,33727.280494
-0.044667,1,33733.157491
-0.198833,2,33741.404492
-0.219167,2,33750.243499
-0.202333,2,33758.67849
-0.218833,2,33766.828494
-0.044833,1,33772.29149
-0.2195,2,33780.412504
-0.044667,1,33786.21251
-0.044667,1,33792.111508
-0.217667,2,33800.844509
-0.219667,2,33809.294509
-0.608,3,33820.440495
-0.5905,3,33831.672492
-0.607333,3,33842.663491
-0.623667,3,33853.870493
-0.219167,2,33861.494492
-0.623667,3,33872.5945
-0.044833,1,33877.973496
-0.219167,2,33885.775492
-0.599,3,33896.79249
-0.045,1,33901.736546
-0.044667,1,33907.578543
-0.045,1,33912.641559
-0.2195,2,33921.312543
-0.044833,1,33926.765542
-0.045333,1,33932.26854
-0.6045,3,33943.450539
-1.3035,4,33955.557539
-0.044667,1,33961.590544
-1.2975,4,33975.34754
-0.607667,3,33985.830542
-1.271167,4,33999.168539
-0.2055,2,34007.03854
-0.046667,1,34013.176539
-0.6065,3,34024.873572
-1.2705,4,34037.77954
-0.0455,1,34043.290543
-0.608,3,34054.10056
-0.220333,2,34062.76756
-0.045333,1,34068.799447
-0.0455,1,34073.922448
-0.044833,1,34079.530444
-0.2195,2,34087.771442
-0.046833,1,34093.253477
-1.333833,4,34105.741398
-0.5955,3,34117.006397
-0.046667,1,34122.997394
-0.044833,1,34128.442401
-0.044667,1,34134.385396
-0.605167,3,34145.599402
-0.607667,3,34156.385832
-0.046,1,34162.63893
-0.6065,3,34173.274914
-0.605,3,34184.352543
-0.218833,2,34192.407609
-0.6045,3,34203.402648
-0.217667,2,34212.090648
-0.218333,2,34219.776643
-0.044667,1,34225.631643
-0.044667,1,34231.573644
-0.218333,2,34240.126656
-2.368833,5,34254.922646
-0.218333,2,34263.105645
-0.047167,1,34268.128644
-0.044667,1,34273.996645
-0.045,1,34278.965647
-0.046667,1,34284.91867
-0.623667,3,34295.86665
-0.606333,3,34306.256643
-0.218833,2,34313.986661
-0.218833,2,34322.107643
-0.607667,3,34332.462643
-1.298167,4,34344.443642
-0.045167,1,34350.257645
-0.218833,2,34358.722647
-0.219,2,34366.490641
-0.218333,2,34375.114649
-0.045,1,34380.120655
-0.0455,1,34385.475644
-1.313167,4,34399.14392
-0.219667,2,34408.157817
-0.044667,1,34414.103006
-0.217667,2,34422.922883
-0.044667,1,34428.972686
-0.218333,2,34437.71887
-0.044667,1,34443.694406
-0.219,2,34452.719275
-0.219,2,34462.777998
-0.607667,3,34474.084676
-0.044833,1,34479.544003
-0.606167,3,34489.728582
-0.219,2,34498.347955
-0.046333,1,34504.515583
-1.298833,4,34517.525539
-0.605833,3,34529.216573
-0.6045,3,34539.813558
-0.219,2,34548.753501
-0.607667,3,34560.167095
-0.2195,2,34570.213039
-0.605167,3,34580.926077
-1.3135,4,34594.526076
-1.282,4,34607.514964
-0.609667,3,34618.785967
-0.218333,2,34627.348998
-1.268167,4,34641.283992
-0.044833,1,34646.852995
-0.2195,2,34654.978086
-1.2975,4,34669.081082
-0.044667,1,34675.432081
-1.291333,4,34689.922089
-0.045,1,34695.847098
-0.045333,1,34701.683085
-0.219,2,34709.683082
-0.045167,1,34716.256082
-0.045,1,34721.689081
-0.046,1,34726.179083
-0.0455,1,34732.13708
-0.218333,2,34741.787081
-0.045667,1,34747.281083
-0.607667,3,34758.633087
-0.625167,3,34770.101865
-0.215,2,34778.853865
-0.6085,3,34791.386617
-1.309,4,34808.822822
-0.623667,3,34821.795907
-0.6045,3,34834.816898
-0.218333,2,34845.984749
-0.2205,2,34855.404747
-0.044833,1,34862.228744
-0.045333,1,34869.296742
-1.296,4,34885.317707
-0.6045,3,34897.844712
-1.318333,4,34913.573711
-0.219,2,34923.885254
-0.218333,2,34933.389256
-0.218833,2,34942.170253
-0.044833,1,34948.632257
-0.0455,1,34954.929275
-0.044667,1,34961.747254
-0.2295,2,34971.719255
-0.045,1,34977.380257
-0.044667,1,34984.241252
-0.045167,1,34991.311251
-0.2095,2,35000.859858
-0.044667,1,35007.707865
-0.218833,2,35017.180873
-0.6045,3,35029.218857
-0.219,2,35039.151868
-0.046,1,35045.959858
-0.607667,3,35058.259855
-0.588,3,35070.406868
-0.219167,2,35078.914858
-0.044833,1,35085.099858
-0.044667,1,35091.879857
-0.219,2,35101.978016
-0.044667,1,35108.699988
-0.219167,2,35117.812984
-0.624,3,35130.075433
-1.313167,4,35147.057358
-0.046,1,35154.151367
-0.219,2,35165.021365
-0.218333,2,35175.862366
-0.045,1,35182.276366
-0.219833,2,35191.294371
-0.218333,2,35202.154371
-1.297,4,35216.12137
-0.611,3,35230.945281
-0.198833,2,35241.222263
-0.572167,3,35254.107354
-0.605833,3,35268.743415
-0.045,1,35275.516409
-0.598167,3,35287.872412
-0.045333,1,35294.728408
-0.045333,1,35299.867412
-0.218333,2,35309.434408
-0.220667,2,35318.462925
-0.218833,2,35328.669884
-0.606167,3,35340.949173
-0.219,2,35352.313421
-0.044667,1,35360.659284
-0.045333,1,35368.30928
-1.277667,4,35384.798271
-1.247167,4,35399.539622
-0.608,3,35412.183625
-0.6045,3,35424.062605
-0.044667,1,35430.487113
