#{"t_start": 1619512427.5835776, "env_id": null}
r,l,t
-0.204333,2,25134.524469
-0.0485,1,25139.762481
-0.2195,2,25148.094465
-0.6045,3,25159.508462
-1.292,4,25172.294465
-0.045,1,25177.762766
-0.046667,1,25182.714785
-1.291833,4,25196.295758
-0.218333,2,25204.669764
-0.218333,2,25213.366776
-0.5965,3,25223.907767
-0.044833,1,25229.23041
-0.219667,2,25237.947391
-0.044833,1,25243.68838
-0.205167,2,25251.111382
-0.22,2,25258.4434
-0.218167,2,25266.151409
-0.595667,3,25275.936391
-0.0485,1,25280.98239
-1.294667,4,25293.966409
-0.220833,2,25302.245606
-0.048167,1,25307.778607
-0.618,3,25317.8986
-0.219,2,25326.611607
-0.044667,1,25332.471607
-0.047333,1,25337.569603
-1.310167,4,25348.903606
-0.218833,2,25357.066597
-0.218333,2,25365.276606
-0.044667,1,25371.091606
-0.0455,1,25376.00458
-0.218833,2,25384.127606
-0.218333,2,25392.214578
-0.044667,1,25398.016607
-0.047833,1,25404.065587
-1.262,4,25417.367598
-0.215667,2,25425.056598
-0.045833,1,25430.053607
-0.046,1,25435.918608
-0.044667,1,25441.681606
-0.047333,1,25446.745601
-0.044833,1,25452.033607
-0.218833,2,25460.058597
-0.608,3,25470.362588
-0.607667,3,25480.53659
-0.046,1,25486.414599
-0.219667,2,25494.582601
-0.218333,2,25502.693606
-0.219833,2,25509.326598
-0.045,1,25514.748589
-0.045333,1,25520.549607
-0.0455,1,25525.885581
-0.599667,3,25536.636579
-1.279167,4,25549.422598
-0.218333,2,25557.942608
-1.308333,4,25570.545597
-0.219,2,25578.267598
-0.219167,2,25586.922584
-0.048167,1,25592.409587
-0.219,2,25600.965588
-1.300167,4,25614.049586
-0.599167,3,25623.59358
-1.3135,4,25636.165598
-0.609667,3,25646.556677
-0.044667,1,25652.331606
-1.300167,4,25665.681733
-0.045333,1,25671.110739
-0.046167,1,25676.504733
-1.296167,4,25688.164757
-0.218333,2,25696.852799
-0.219833,2,25704.443787
-2.323667,5,25718.242808
-0.217667,2,25726.829786
-0.224833,2,25734.6408
-0.618667,3,25745.033799
-0.604667,3,25753.941813
-0.218333,2,25762.462799
-0.044667,1,25768.32478
-0.045333,1,25773.64578
-0.044667,1,25779.547786
-0.047333,1,25784.762786
-2.3705,5,25797.886811
-0.220167,2,25805.561808
-0.046167,1,25811.058778
-0.219167,2,25819.300789
-2.353333,5,25833.304813
-0.046167,1,25839.027784
-0.045333,1,25844.6118
-0.044667,1,25850.5498
-0.209833,2,25859.313376
-0.047833,1,25865.718253
-0.219,2,25874.611426
-0.047333,1,25879.921729
-0.219667,2,25888.436912
-0.2195,2,25896.765333
-0.044833,1,25902.340687
-0.6045,3,25912.654679
-1.296,4,25924.87069
-0.044833,1,25930.257687
-0.219833,2,25938.865658
-0.605167,3,25949.461663
-0.218333,2,25958.707687
-0.204333,2,25967.232681
-0.629833,3,25977.640668
-0.0475,1,25983.38067
-0.218333,2,25991.597687
-0.044667,1,25997.47566
-0.044667,1,26003.58967
-1.290333,4,26015.990663
-0.604667,3,26025.269669
-0.219167,2,26033.89467
-0.044833,1,26039.26968
-0.215667,2,26048.18966
-0.044667,1,26054.253671
-0.218333,2,26062.879678
-0.218167,2,26071.039687
-0.218333,2,26079.350687
-0.605833,3,26090.088687
-0.218833,2,26098.246669
-1.292,4,26110.626661
-0.207833,2,26118.184667
-0.6,3,26128.50366
-0.044667,1,26134.486662
-0.608,3,26145.437668
-0.219,2,26154.213679
-0.047,1,26159.74868
-1.294,4,26173.199668
-0.5805,3,26183.969665
-0.045,1,26189.008664
-0.044833,1,26194.407668
-1.291833,4,26207.669687
-0.219167,2,26216.403665
-0.622833,3,26227.704661
-1.278333,4,26240.750676
-0.218833,2,26249.148668
-0.608,3,26260.359668
-0.0455,1,26265.519689
-0.044667,1,26271.390683
-0.6065,3,26282.011663
-0.219833,2,26289.671658
-0.218333,2,26297.995678
-0.219167,2,26305.274687
-0.044667,1,26311.080687
-1.308167,4,26324.848688
-0.044667,1,26330.648679
-0.045333,1,26336.527687
-0.045333,1,26342.437687
-0.224167,2,26350.665661
-0.6045,3,26361.387687
-1.265,4,26374.912664
-0.044833,1,26380.352687
-0.218333,2,26388.214674
-1.2685,4,26400.081662
-1.295167,4,26410.65466
-1.3065,4,26423.096668
-0.215667,2,26431.717687
-0.048167,1,26437.299658
-0.624167,3,26448.443687
-0.218333,2,26456.545663
-0.2195,2,26464.194662
-0.607667,3,26474.994687
-0.2265,2,26482.235682
-0.044667,1,26488.036687
-0.045333,1,26493.465678
-0.219167,2,26500.638668
-0.6065,3,26511.034687
-1.299667,4,26524.301666
-0.2195,2,26532.485665
-0.046,1,26538.357691
-0.046667,1,26543.450668
-0.218333,2,26552.290668
-0.619333,3,26562.310678
-1.2975,4,26574.558668
-0.218833,2,26582.228687
-0.204833,2,26590.180691
-0.218833,2,26598.011715
-0.046833,1,26603.505687
-0.217167,2,26611.223677
-0.044667,1,26617.150687
-0.044667,1,26623.014688
-1.2895,4,26633.735692
-0.215,2,26642.391687
-0.218833,2,26650.05469
-0.0455,1,26655.509689
-0.046333,1,26661.534687
-1.2815,4,26673.12966
-0.045333,1,26679.007688
-0.047,1,26684.600687
-0.218833,2,26692.275687
-0.047833,1,26698.293679
-0.204833,2,26706.374678
-0.044833,1,26711.752688
-0.217667,2,26719.419691
-0.0485,1,26724.579668
-2.335,5,26740.253679
-0.633333,3,26750.978681
-0.603,3,26761.940682
-1.313167,4,26775.336335
-0.6045,3,26786.499163
-0.6005,3,26797.239182
-0.044667,1,26803.282994
-0.2195,2,26811.481993
-0.205,2,26819.59698
-0.218667,2,26827.939985
-0.218333,2,26836.648969
-1.296,4,26850.889937
-0.044667,1,26856.977957
-1.2905,4,26870.309949
-0.218333,2,26878.880959
-0.603,3,26889.270929
-1.320333,4,26901.577899
-1.2975,4,26913.99193
-0.044667,1,26919.865928
-0.2195,2,26927.150928
-0.044667,1,26933.057909
-0.046167,1,26938.564907
-0.218833,2,26946.294904
-0.232,2,26953.159926
-0.218833,2,26961.333914
-0.6065,3,26972.317909
-0.219,2,26980.038928
-0.6015,3,26990.541929
-0.204333,2,26998.590919
-0.044667,1,27004.437921
-0.631833,3,27013.600929
-0.217667,2,27021.425929
-0.607667,3,27032.272902
-1.3085,4,27045.543921
-0.607667,3,27055.325918
-0.6065,3,27066.273913
-1.275833,4,27078.847928
-0.607667,3,27089.718923
-0.046,1,27095.659902
-0.627333,3,27106.157928
-0.205833,2,27113.882928
-0.045333,1,27119.274928
-2.3475,5,27134.508919
-1.277667,4,27146.492911
-0.219167,2,27153.712909
-0.047833,1,27159.697908
-0.218833,2,27167.893928
-0.218833,2,27175.51791
-1.289833,4,27188.436907
-1.304333,4,27201.273929
-0.046,1,27207.144918
-0.218833,2,27214.872928
-1.297167,4,27227.73992
-0.044667,1,27233.538928
-0.045,1,27238.482909
-1.266667,4,27251.00192
-1.296,4,27263.964906
-0.217333,2,27271.66491
-0.626833,3,27280.770928
-0.044667,1,27286.632929
-0.2205,2,27293.856928
-0.605667,3,27303.370528
-0.045,1,27308.83752
-1.304333,4,27320.706519
-0.044833,1,27326.107521
-0.0485,1,27331.233505
-0.048167,1,27336.728512
-0.044667,1,27342.535503
-0.217667,2,27351.469509
-1.290333,4,27363.913597
-0.044833,1,27369.394303
-0.207667,2,27378.606465
-0.218333,2,27387.666463
-0.219,2,27396.054471
-1.299167,4,27409.187471
-1.2775,4,27421.034471
-0.623667,3,27432.193482
-0.044833,1,27437.682514
-0.204333,2,27446.210491
-0.607,3,27456.71349
-0.237833,2,27463.221481
-0.205,2,27471.487472
-0.2195,2,27479.785626
-0.044667,1,27485.645629
-0.046167,1,27491.099636
-0.612667,3,27501.340646
-0.2195,2,27508.757637
-0.6015,3,27518.676637
-0.218833,2,27526.917636
-0.047833,1,27532.933648
-0.219,2,27541.550646
-0.2195,2,27548.887646
-0.044833,1,27554.272626
-0.047,1,27559.794647
-0.218333,2,27568.511621
-0.215,2,27577.163626
-0.046,1,27583.067638
-0.047833,1,27588.208637
-0.044667,1,27594.049647
-0.6075,3,27604.878639
-0.044667,1,27610.759646
-0.628167,3,27621.867651
-1.2865,4,27635.416639
-0.204167,2,27642.907647
-1.2685,4,27656.661633
-0.607667,3,27666.532559
-0.619333,3,27676.584534
-0.046667,1,27682.524559
-1.297167,4,27695.827549
-0.047167,1,27700.8086
-0.220167,2,27708.676578
-1.297167,4,27722.06357
-0.5865,3,27732.721597
-0.6045,3,27743.490589
-0.216833,2,27751.691579
-0.204167,2,27759.216598
-0.217667,2,27767.385573
-0.6115,3,27778.180598
-0.633333,3,27789.142228
-0.234667,2,27796.785256
-0.046667,1,27802.774236
-0.044667,1,27808.571247
-0.044667,1,27814.362248
-0.606667,3,27824.74427
-0.0455,1,27830.131227
-1.288667,4,27842.645256
-0.219167,2,27849.797248
-0.219,2,27857.095234
-1.2685,4,27870.578241
-0.612167,3,27880.782252
-0.044833,1,27886.17225
-0.045,1,27891.106242
-0.6065,3,27901.388259
-0.045,1,27906.25425
-0.6045,3,27916.978259
-0.606667,3,27926.831259
-0.205167,2,27934.21425
-0.047333,1,27939.265342
-0.0455,1,27944.613236
-0.044833,1,27949.943245
-0.617833,3,27960.05924
-0.608,3,27970.757237
-0.2045,2,27977.75924
-0.6045,3,27986.980232
-1.273167,4,27999.803236
-0.048167,1,28005.441259
-0.219167,2,28013.28624
-0.048167,1,28018.92024
-0.047833,1,28025.01626
-1.2925,4,28038.12723
-1.291833,4,28052.424259
-0.044667,1,28058.29324
-0.05,1,28062.91924
-0.2195,2,28071.540251
-0.044667,1,28077.416238
-0.044833,1,28082.740259
-0.044667,1,28088.550241
-0.218833,2,28096.754229
-0.6125,3,28106.78425
-0.044833,1,28112.114232
-0.045167,1,28118.01725
-0.607,3,28128.226259
-1.291833,4,28142.09826
-0.218333,2,28150.714259
-0.2185,2,28158.31426
-0.2195,2,28166.397231
-1.2975,4,28179.492237
-0.215,2,28188.000474
-1.317,4,28199.412236
-0.623833,3,28209.825235
-2.387333,5,28224.329226
-0.045333,1,28230.246235
-0.044667,1,28236.049236
-0.046,1,28241.905233
-0.218833,2,28250.050237
-0.048167,1,28255.543226
-0.044667,1,28261.319235
-0.219,2,28269.564212
-0.047,1,28275.063236
-0.045,1,28279.970211
-0.045667,1,28285.418212
-0.219,2,28293.547235
-0.047,1,28299.035845
-1.2975,4,28310.813843
-0.044667,1,28316.623843
-0.218167,2,28324.272826
-1.268167,4,28337.790843
-1.2975,4,28351.122813
-0.219667,2,28359.307843
-0.218833,2,28367.064846
-0.044667,1,28372.862848
-0.046,1,28378.731843
-0.231167,2,28386.075834
-0.0475,1,28391.588847
-1.294333,4,28404.462826
-0.216833,2,28412.199843
-0.219,2,28420.387824
-0.047833,1,28426.353835
-0.044667,1,28432.221837
-0.618167,3,28441.297825
-0.204833,2,28448.754843
-1.3005,4,28460.701824
-0.215167,2,28467.762843
-0.218833,2,28475.832835
-0.047333,1,28480.826824
-0.2195,2,28488.597836
-0.607667,3,28498.532835
-1.296,4,28509.224819
-0.601667,3,28519.052821
-0.219,2,28527.397836
-1.114167,4,28538.556846
-0.606333,3,28548.492836
-0.218833,2,28556.681819
-0.221833,2,28564.554913
-0.046167,1,28570.089896
-0.219167,2,28577.383895
-0.621333,3,28586.384891
-0.218833,2,28594.566911
-0.218833,2,28602.328891
-1.297833,4,28613.154902
-0.606,3,28623.246891
-1.300667,4,28635.196911
-0.044667,1,28641.061706
-1.289833,4,28654.518689
-1.287,4,28667.49269
-0.044667,1,28673.415706
-0.623167,3,28684.108687
-0.219167,2,28691.372707
-0.046,1,28697.47769
-0.219,2,28706.392707
-0.046,1,28712.523689
-0.216167,2,28720.368696
-2.380167,5,28734.769693
-0.046167,1,28740.174706
-0.046,1,28746.176706
-0.219167,2,28753.877685
-0.219167,2,28761.122687
-0.2195,2,28769.333702
-0.046667,1,28774.404985
-0.609167,3,28784.200691
-0.599,3,28794.613701
-0.219833,2,28802.286684
-0.218833,2,28810.088685
-0.047333,1,28815.210804
-0.045333,1,28821.051685
-0.573167,3,28831.716687
-0.218167,2,28839.485683
-0.046167,1,28844.917688
-0.045,1,28849.833682
-0.046167,1,28855.369702
-0.2195,2,28863.526703
-1.2905,4,28876.116681
-0.0475,1,28881.75169
-0.219167,2,28889.152683
-2.386333,5,28903.777758
-0.05,1,28908.539739
-1.295167,4,28920.40174
-0.045,1,28925.76874
-0.6255,3,28935.630738
-0.046667,1,28941.626757
-0.6045,3,28952.52674
-0.2055,2,28960.528739
-0.219667,2,28968.652736
-0.047333,1,28973.713756
-0.044667,1,28979.73874
-2.319833,5,28995.747756
-0.608167,3,29006.404738
-0.218333,2,29015.096749
-0.618667,3,29025.206746
-0.605833,3,29036.16374
-0.218833,2,29044.282756
-0.218833,2,29052.004756
-0.044667,1,29057.961756
-0.044667,1,29063.799013
-0.218833,2,29071.53701
-0.219833,2,29078.879015
-2.3225,5,29093.042013
-1.286833,4,29105.86302
-0.605333,3,29116.729008
-1.300167,4,29129.657012
-0.618333,3,29139.850039
-0.2195,2,29146.744012
-1.297167,4,29159.731013
-1.289833,4,29173.509013
-0.217667,2,29181.724013
-1.292167,4,29194.90502
-0.044833,1,29200.287029
-0.048167,1,29205.842029
-0.044667,1,29211.793013
-0.047833,1,29216.878028
-1.293333,4,29227.618013
-0.605167,3,29238.532013
-0.619167,3,29247.705029
-0.218333,2,29255.46902
-0.5965,3,29265.754011
-0.6115,3,29275.683029
-0.220167,2,29282.89901
-0.622833,3,29293.57602
-0.618667,3,29302.704009
-0.219167,2,29310.451012
-1.300333,4,29321.828014
-0.6045,3,29331.630042
-0.046833,1,29337.147015
-0.22,2,29344.002032
-0.604,3,29353.42723
-1.291833,4,29366.47905
-0.046,1,29372.461015
-0.218833,2,29380.186009
-0.605167,3,29391.074031
-0.218667,2,29399.243028
-0.587,3,29408.637028
-0.044667,1,29414.565331
-0.219,2,29423.175313
-0.6065,3,29434.44733
-0.219,2,29443.124321
-0.230167,2,29450.926313
-0.044667,1,29456.868331
-0.046667,1,29462.849314
-0.047333,1,29467.797314
-0.2195,2,29475.039311
-0.6065,3,29485.476311
-0.045333,1,29490.869313
-0.602,3,29501.865394
-0.218333,2,29509.658371
-0.218833,2,29517.302382
-2.3475,5,29530.95338
-0.218833,2,29539.064365
-0.218833,2,29546.743007
-1.2895,4,29559.009003
-1.289833,4,29571.844005
-0.044667,1,29577.862006
-0.046833,1,29583.389009
-0.048167,1,29588.954002
-0.044667,1,29594.839008
-0.046,1,29600.867005
-0.044667,1,29606.709023
-0.611,3,29617.335022
-0.218333,2,29625.095002
-1.292833,4,29636.451003
-1.317,4,29648.340014
-0.05,1,29652.936003
-0.208833,2,29660.985023
-0.596667,3,29672.289011
-0.2205,2,29679.639014
-0.204167,2,29686.828007
-0.608833,3,29695.360036
-0.218833,2,29703.554005
-0.047833,1,29708.576007
-0.605833,3,29718.583006
-0.6015,3,29727.781003
-1.298167,4,29739.958023
-0.0455,1,29744.898018
-0.048167,1,29750.519004
-0.611,3,29761.845005
-0.219167,2,29769.299006
-0.219667,2,29777.533018
-0.045,1,29782.994003
-0.045333,1,29788.476013
-0.218333,2,29796.313004
-0.045,1,29801.702011
-0.044667,1,29807.561008
-2.3435,5,29821.382019
-1.314167,4,29833.100032
-0.044667,1,29838.990012
-0.230833,2,29846.848003
-0.607667,3,29857.220003
-0.045,1,29862.114018
-0.219167,2,29869.779015
-0.217667,2,29878.034004
-0.219,2,29885.276004
-0.605833,3,29895.735003
-1.284333,4,29908.776002
-0.044833,1,29914.161002
-0.609,3,29925.195006
-0.218833,2,29933.594016
-0.218833,2,29941.871008
-0.619833,3,29951.670035
-1.222333,4,29964.357006
-0.218833,2,29972.720006
-1.2765,4,29985.857003
-0.607667,3,29996.106013
-0.049167,1,30001.304006
-0.0475,1,30006.891006
-0.204833,2,30014.844002
-0.044667,1,30020.65005
-1.297,4,30033.265049
-1.319667,4,30045.494105
-0.219,2,30054.197045
-0.6045,3,30065.241042
-0.612667,3,30075.701039
-0.6035,3,30086.291042
-0.218333,2,30094.913042
-1.293,4,30107.394042
-0.045333,1,30112.865048
-0.045333,1,30118.270043
-1.296333,4,30131.652042
-0.2195,2,30139.782038
-0.044667,1,30145.673039
-1.2995,4,30157.73905
-0.607667,3,30168.603058
-0.048167,1,30174.173043
-0.218333,2,30181.959044
-0.047,1,30187.596059
-1.2925,4,30200.78104
-0.218333,2,30209.065054
-1.2975,4,30221.559068
-0.047833,1,30227.602042
-0.044833,1,30232.977059
-1.2975,4,30245.904039
-0.607167,3,30256.634048
-0.217667,2,30265.366045
-0.2155,2,30273.029062
-0.046,1,30278.891061
-1.299833,4,30291.359045
-1.289833,4,30303.65704
-0.601667,3,30314.483042
-0.046167,1,30319.810039
-0.045333,1,30325.698042
-0.048167,1,30331.35504
-0.045333,1,30336.787043
-0.218833,2,30344.848041
-0.219833,2,30352.263041
-0.218333,2,30360.069033
-0.607667,3,30370.09904
-0.6125,3,30380.136034
-0.219833,2,30386.976032
-2.302833,5,30400.83304
-0.219167,2,30408.063033
-0.619167,3,30417.824033
-0.045333,1,30423.641034
-0.620333,3,30434.456035
-1.294833,4,30445.600032
-0.046,1,30451.512044
-0.045333,1,30457.42304
-0.045167,1,30463.314034
-0.217667,2,30470.894041
-0.045,1,30475.86504
-0.198833,2,30483.901
-0.218333,2,30492.131987
-0.590667,3,30502.67299
-0.6045,3,30513.10199
-1.2255,4,30525.737991
-3.927333,6,30541.110009
-0.0485,1,30546.258997
-1.294,4,30558.802991
-0.045,1,30563.86599
-0.220167,2,30571.837988
-0.046,1,30577.926214
-0.045333,1,30583.758994
-0.218167,2,30591.805995
-0.619167,3,30601.003991
-0.045,1,30605.940991
-0.219167,2,30613.112018
-0.6005,3,30623.961989
-0.045167,1,30629.869009
-0.046,1,30635.814993
-0.607667,3,30646.320989
-0.618333,3,30657.531988
-0.044667,1,30663.395992
-0.622167,3,30672.557001
-2.3795,5,30688.487997
-0.6065,3,30698.544023
-0.618667,3,30707.201996
-0.2195,2,30714.475997
-0.214333,2,30723.174001
-0.2195,2,30730.468041
-0.044667,1,30736.346991
-0.218833,2,30744.132992
-0.0475,1,30749.639989
-0.218333,2,30757.804
-0.219,2,30766.048989
-1.258333,4,30778.758896
-0.623667,3,30789.35089
-0.044667,1,30795.202891
-0.044833,1,30800.593891
-0.046167,1,30806.106887
-0.218833,2,30813.783892
-0.0455,1,30818.744908
-0.219,2,30827.011891
-0.220167,2,30834.791888
-0.618333,3,30845.32689
-0.594333,3,30855.496896
-0.219167,2,30863.206889
-0.6065,3,30873.65189
-0.044667,1,30879.603897
-0.218333,2,30888.26489
-2.695,6,30903.214898
-0.219167,2,30910.51189
-1.313667,4,30923.230014
-0.044833,1,30928.693891
-0.218833,2,30936.36289
-0.218833,2,30944.512891
-0.216333,2,30952.767907
-0.219833,2,30959.989894
-0.219,2,30968.635911
-0.045333,1,30974.136918
-0.2095,2,30981.106897
-0.5825,3,30991.956908
-0.046167,1,30997.473907
-0.2195,2,31004.808894
-0.628333,3,31014.474906
-0.046333,1,31020.537888
-0.220833,2,31027.867921
-0.607667,3,31038.197482
-0.218833,2,31046.005453
-0.047333,1,31051.04646
-1.291333,4,31063.201469
-0.203,2,31071.274453
-0.218833,2,31079.045472
-0.048167,1,31084.566451
-1.2895,4,31096.7686
-0.218333,2,31105.430595
-0.045,1,31110.873594
-0.622833,3,31121.492616
-0.044667,1,31127.334598
-0.2195,2,31134.697599
-0.218333,2,31143.022594
-0.601333,3,31154.268594
-0.219167,2,31162.006604
-0.6065,3,31172.496614
-0.232167,2,31179.934627
-0.612167,3,31189.085603
-0.044833,1,31194.546597
-0.2195,2,31202.727596
-0.044667,1,31208.556595
-0.048167,1,31214.155614
-0.210833,2,31222.742595
-0.204333,2,31230.289595
-0.0475,1,31235.866626
-0.218333,2,31244.456594
-0.205833,2,31251.894626
-0.218333,2,31259.800598
-0.218333,2,31268.420594
-0.605,3,31278.738598
-1.2975,4,31292.312599
-0.609167,3,31302.827621
-1.278833,4,31313.606629
-0.045,1,31318.99562
-0.218333,2,31327.521619
-0.607667,3,31337.777619
-0.0455,1,31342.682617
-1.335833,4,31355.362613
-0.218833,2,31363.079623
-0.218333,2,31371.744861
-0.624333,3,31382.194865
-1.303167,4,31395.456879
-1.3075,4,31408.63386
-0.044833,1,31414.035877
-0.048167,1,31419.63886
-0.624667,3,31429.164912
-0.045,1,31434.205894
-0.219667,2,31442.045892
-0.220667,2,31449.823914
-1.3055,4,31462.153893
-0.044833,1,31467.571894
-0.047333,1,31472.663901
-0.224833,2,31480.603894
-0.624333,3,31491.197893
-0.0485,1,31496.283898
-0.204833,2,31504.012893
-0.044833,1,31509.424893
-1.2995,4,31520.56691
-0.045333,1,31526.558893
-0.219167,2,31533.886893
-0.220667,2,31541.080093
-0.6045,3,31550.994075
-0.588667,3,31561.899075
-0.6045,3,31572.715075
-0.204833,2,31580.299076
-0.045333,1,31585.661097
-0.046,1,31591.532071
-0.047833,1,31597.591098
-0.5985,3,31608.742069
-0.0485,1,31613.754079
-0.047333,1,31618.833088
-0.607,3,31628.659068
-0.218833,2,31636.774077
-0.218333,2,31645.550924
-1.276667,4,31658.296917
-1.303667,4,31670.917927
-1.284833,4,31682.813925
-0.048167,1,31688.284923
-0.046,1,31694.143937
-0.218833,2,31702.342918
-1.3245,4,31715.142924
-0.0485,1,31720.240922
-0.597,3,31729.367918
-0.218333,2,31737.924938
-0.218333,2,31746.515918
-0.045333,1,31751.877937
-0.047333,1,31756.911927
-1.314167,4,31770.150969
-1.289833,4,31783.457918
-1.293833,4,31795.493925
-0.218333,2,31804.161925
-0.044833,1,31809.502925
-0.218333,2,31818.151946
-0.219167,2,31825.705927
-0.2215,2,31833.517921
-0.045333,1,31839.452921
-0.047333,1,31844.431922
-0.219,2,31851.725923
-0.047833,1,31857.756927
-0.218333,2,31866.238922
-0.219667,2,31874.359918
-1.275833,4,31886.358155
-0.219667,2,31894.048917
-0.625667,3,31903.09149
-1.294,4,31915.156756
-0.6045,3,31924.98149
-0.606667,3,31934.779486
-0.044833,1,31940.16749
-1.289833,4,31952.939514
-0.044833,1,31958.356513
-0.220167,2,31965.999493
-0.044667,1,31971.796513
-0.607167,3,31983.23749
-0.617333,3,31993.715495
-0.224667,2,32000.903488
-0.218333,2,32009.048487
-1.2995,4,32021.458503
-0.219,2,32030.02849
-0.048167,1,32035.59349
-0.619667,3,32045.980503
-0.605833,3,32056.640493
-0.6325,3,32066.663571
-0.219167,2,32073.87549
-0.044667,1,32079.766491
-1.297167,4,32091.75549
-0.044833,1,32097.077488
-0.05,1,32101.769512
-1.2845,4,32114.425513
-0.219667,2,32122.037486
-1.291333,4,32134.972489
-0.601,3,32145.17251
-0.0485,1,32150.180504
-1.298,4,32161.872667
-0.044667,1,32167.693647
-0.615,3,32177.595648
-0.044667,1,32183.463675
-0.605,3,32193.732647
-1.313167,4,32206.854654
-0.220167,2,32214.150653
-0.605167,3,32224.074678
-0.220167,2,32231.821653
-0.220333,2,32239.019653
-0.048167,1,32244.559647
-0.219167,2,32252.214651
-0.047,1,32257.670654
-0.607667,3,32267.928676
-0.623,3,32278.938648
-0.6115,3,32289.259671
-0.618667,3,32299.69865
-0.611667,3,32310.657653
-0.0455,1,32315.547647
-0.212833,2,32323.644653
-0.608,3,32335.095652
-0.045167,1,32340.926656
-1.299,4,32352.661655
-0.224167,2,32360.833654
-0.618667,3,32371.228653
-0.048167,1,32376.823651
-0.587833,3,32387.244669
-0.2195,2,32394.758658
-0.623667,3,32405.731654
-0.218333,2,32414.224668
-0.047833,1,32420.475648
-1.294,4,32433.612656
-1.312167,4,32445.87165
-0.044833,1,32451.278657
-0.6045,3,32461.934656
-0.605333,3,32471.321652
-0.219,2,32479.535656
-1.313167,4,32492.588593
-0.219167,2,32500.976403
-0.047833,1,32507.115372
-0.594167,3,32517.427365
-0.218333,2,32526.051321
-0.605667,3,32536.129321
-0.609667,3,32546.549414
-0.044667,1,32552.415416
-0.204333,2,32560.531414
-0.044667,1,32566.351417
-0.045,1,32571.825417
-0.204833,2,32579.78142
-0.045333,1,32585.137419
-0.6,3,32595.01843
-0.048,1,32599.545416
-0.219833,2,32607.717443
-0.046,1,32613.561411
-1.2765,4,32625.922418
-0.046667,1,32630.864443
-0.2195,2,32638.128408
-0.048167,1,32643.611443
-1.277667,4,32657.508417
-0.044667,1,32663.368416
-0.045,1,32668.229414
-1.2905,4,32680.753417
-0.044667,1,32686.650421
-0.607667,3,32696.951415
-0.045167,1,32702.801412
-1.294,4,32716.156439
-0.218333,2,32723.801414
-0.216,2,32731.928411
-0.225167,2,32739.264415
-0.219,2,32747.372425
-0.2195,2,32754.584412
-0.204167,2,32762.095421
-0.045333,1,32767.461417
-0.218833,2,32775.075418
-1.291833,4,32788.491418
-0.628833,3,32799.046418
-0.219833,2,32805.779418
-0.6065,3,32816.160414
-0.219,2,32824.700427
-0.6065,3,32835.415416
-0.2195,2,32843.122869
-0.611,3,32854.256181
-0.0455,1,32859.710907
-0.044833,1,32865.078916
-0.621167,3,32875.420916
-0.049167,1,32880.58391
-0.2165,2,32888.220936
-0.219,2,32896.784907
-0.218333,2,32905.404907
-0.047333,1,32910.401023
-0.046333,1,32916.277939
-0.218833,2,32924.003914
-0.045333,1,32929.372907
-0.574333,3,32939.888926
-0.220833,2,32946.306937
-1.297167,4,32958.688933
-0.218833,2,32966.381913
-0.624667,3,32976.084914
-1.271167,4,32988.872911
-0.049167,1,32993.973916
-0.594167,3,33003.76091
-0.044667,1,33009.610907
-0.218167,2,33017.632912
-0.619833,3,33027.246917
-0.047833,1,33033.217915
-0.219167,2,33040.437917
-0.044667,1,33046.52492
-0.203667,2,33055.065936
-0.2045,2,33062.282911
-0.624667,3,33072.317912
-0.044667,1,33078.104913
-0.218833,2,33086.296914
-0.044667,1,33092.132919
-0.046167,1,33097.52654
-0.045167,1,33103.369538
-0.218167,2,33111.092539
-1.297,4,33124.635591
-0.046,1,33130.597592
-0.620833,3,33140.88159
-0.597667,3,33150.687591
-0.6045,3,33161.429583
-0.218333,2,33169.99659
-0.599,3,33181.13859
-0.608,3,33191.94881
-0.046167,1,33197.407081
-0.048167,1,33202.90011
-0.603,3,33212.396082
-0.044667,1,33218.189078
-0.225833,2,33225.463082
-0.0475,1,33231.018091
-0.218333,2,33238.712083
-0.219667,2,33246.798078
-0.218833,2,33254.562079
-0.044667,1,33260.342084
-0.218333,2,33268.129364
-0.605333,3,33276.51636
-0.045167,1,33282.343361
-1.289,4,33294.480366
-0.0455,1,33299.872361
-0.203667,2,33307.78036
-0.0455,1,33312.777367
-0.045333,1,33318.600367
-0.612833,3,33328.973367
-0.616667,3,33337.793366
-0.048167,1,33343.292366
-0.0455,1,33348.714381
-0.044833,1,33354.047389
-0.605167,3,33364.814363
-0.204333,2,33372.386367
-0.047333,1,33377.476361
-0.047833,1,33382.507366
-0.607,3,33392.791361
-0.6065,3,33404.08239
-0.044667,1,33409.876361
-1.34,4,33421.266364
-0.607333,3,33430.66838
-0.204333,2,33438.636389
-2.328333,5,33453.35136
-0.045333,1,33458.76539
-0.219,2,33467.308366
-0.044833,1,33472.716386
-1.276167,4,33485.616368
-0.579333,3,33494.599367
-0.229833,2,33502.441367
-2.246,5,33516.240364
-0.607,3,33526.496365
-0.2165,2,33534.221366
-0.616,3,33543.616367
-0.215167,2,33551.238379
-0.045333,1,33556.65339
-0.628833,3,33564.360367
-0.218833,2,33572.467389
-1.3005,4,33584.562367
-0.6045,3,33593.954367
-0.218833,2,33601.569365
-0.225833,2,33608.906366
-1.291,4,33621.112367
-1.2815,4,33633.19938
