#{"t_start": 1619579352.0498183, "env_id": null}
r,l,t 
-0.218833,2,61844.84248
-0.044667,1,61850.675486
-0.044667,1,61856.476482
-0.6045,3,61867.061486
-1.308167,4,61879.910477
-0.603167,3,61889.317482
-1.294833,4,61902.658476
-0.219833,2,61909.415491
-0.044667,1,61915.299482
-0.217833,2,61924.08248
-0.6065,3,61935.235489
-0.602,3,61946.174497
-0.045167,1,61952.02549
-0.044667,1,61957.840487
-0.620167,3,61968.001506
-0.044667,1,61973.823507
-0.0475,1,61979.285483
-0.2195,2,61987.568496
-0.044667,1,61993.381478
-1.316167,4,62007.015486
-0.046833,1,62012.609496
-0.5895,3,62022.45848
-0.606167,3,62032.889451
-0.615167,3,62042.695453
-1.291333,4,62055.44346
-0.219833,2,62062.702453
-0.218833,2,62070.96945
-0.044667,1,62076.89845
-2.392333,5,62091.417472
-0.218833,2,62099.284451
-2.382833,5,62113.926482
-0.046667,1,62119.999479
-0.221333,2,62128.280451
-0.046667,1,62133.31545
-0.2195,2,62141.155458
-0.6045,3,62151.052472
-0.044667,1,62156.94145
-0.6045,3,62167.859453
-1.2935,4,62180.069556
-0.044667,1,62185.998552
-1.303333,4,62197.515565
-0.606667,3,62207.535553
-0.601833,3,62218.597554
-0.626833,3,62228.088559
-0.2195,2,62235.462558
-0.046833,1,62240.98156
-0.218167,2,62248.408558
-0.219833,2,62257.125555
-0.044667,1,62263.107552
-0.044833,1,62268.552553
-0.611167,3,62277.286552
-1.2975,4,62291.318558
-0.044667,1,62297.218565
-0.218833,2,62304.977558
-1.297167,4,62318.038019
-0.047833,1,62323.142018
-0.044833,1,62328.589018
-1.310667,4,62340.480023
-0.215667,2,62348.160027
-0.045,1,62353.174018
-0.219833,2,62360.996021
-0.220667,2,62369.199023
-1.292,4,62382.465022
-2.355833,5,62399.505019
-1.277,4,62411.611021
-1.2705,4,62425.306027
-1.275833,4,62438.244694
-0.047167,1,62443.373688
-0.597,3,62454.264692
-0.213667,2,62462.93969
-0.044667,1,62468.848701
-0.045,1,62474.410695
-1.280333,4,62485.987692
-0.2195,2,62494.233691
-0.046667,1,62500.296686
-0.219167,2,62507.537693
-0.605833,3,62518.473687
-0.603667,3,62528.625687
-0.044667,1,62534.512693
-1.278833,4,62547.139696
-0.0475,1,62552.705687
-0.6115,3,62562.209696
-0.046167,1,62567.748693
-0.219,2,62575.15069
-0.218833,2,62583.357688
-0.6045,3,62593.899691
-0.047,1,62599.507687
-1.292,4,62611.700706
-1.266333,4,62624.927715
-0.218333,2,62633.132694
-0.6045,3,62644.03169
-0.217667,2,62652.457716
-0.611833,3,62662.859689
-0.214,2,62670.984715
-0.218833,2,62678.817687
-0.218833,2,62686.581694
-0.623667,3,62696.850693
-0.045333,1,62702.327688
-0.591167,3,62712.884716
-1.292,4,62724.379687
-0.218333,2,62732.591694
-0.6045,3,62743.878685
-0.217667,2,62752.181687
-0.217,2,62760.412687
-0.606667,3,62771.211686
-0.046833,1,62776.827688
-0.044667,1,62782.72669
-0.217833,2,62790.533688
-0.218833,2,62798.785693
-1.252833,4,62811.013702
-0.045333,1,62816.410689
-0.233833,2,62823.919303
-0.044667,1,62829.81229
-1.278833,4,62842.783298
-1.289833,4,62854.992299
-1.336667,4,62867.384293
-0.044833,1,62872.810295
-0.608,3,62882.71031
-0.220167,2,62890.915293
-0.578,3,62900.924319
-1.294,4,62913.930293
-0.219667,2,62922.698293
-0.217333,2,62930.351291
-0.2185,2,62937.93429
-1.322833,4,62951.03929
-0.046,1,62956.9273
-1.307833,4,62968.702308
-0.607,3,62979.020308
-1.315333,4,62991.021281
-0.6205,3,63000.617281
-1.288333,4,63013.333278
-0.599,3,63022.477298
-0.625167,3,63032.704284
-0.218333,2,63040.875284
-0.205333,2,63048.384307
-0.045167,1,63054.306289
-0.045333,1,63059.679298
-0.220833,2,63066.868281
-0.044667,1,63072.754281
-0.598,3,63082.818289
-0.605833,3,63092.416278
-0.219667,2,63100.304288
-0.047,1,63105.840288
-0.218833,2,63113.927284
-1.3135,4,63126.788289
-0.0455,1,63132.162293
-0.045333,1,63137.553284
-2.343833,5,63153.644298
-0.218333,2,63162.260286
-1.289167,4,63173.489296
-1.289167,4,63185.649282
-0.044667,1,63191.45928
-0.218333,2,63199.633307
-0.607833,3,63209.031298
-0.046,1,63214.925277
-1.2975,4,63227.733281
-1.275667,4,63241.580285
-0.044667,1,63247.410288
-0.0485,1,63252.522281
-1.211,4,63265.867284
-0.044833,1,63271.209311
-0.605,3,63282.122303
-1.321333,4,63295.020282
-1.296833,4,63307.252298
-0.2095,2,63315.564298
-0.045333,1,63320.949296
-0.044833,1,63326.426308
-0.6045,3,63337.303278
-0.047333,1,63342.31731
-0.219,2,63350.641292
-0.2195,2,63358.342288
-0.602667,3,63368.36231
-0.046667,1,63373.447298
-0.046333,1,63379.360289
-0.046,1,63385.343279
-0.609167,3,63394.015278
-0.2195,2,63401.697284
-0.047167,1,63407.657282
-0.216833,2,63414.876287
-0.046833,1,63420.330279
-0.044667,1,63426.134288
-0.6315,3,63434.937289
-0.2195,2,63442.666298
-0.219833,2,63450.806288
-0.214167,2,63458.523278
-0.0475,1,63463.967286
-0.63,3,63474.134339
-0.219167,2,63481.835325
-0.044667,1,63487.653324
-0.219167,2,63495.51532
-0.044833,1,63500.927343
-1.290333,4,63514.151318
-0.044667,1,63519.953334
-1.281,4,63532.831333
-0.219167,2,63540.093331
-1.291833,4,63553.423327
-0.619667,3,63563.057328
-0.22,2,63570.250328
-0.626667,3,63580.323458
-0.218167,2,63588.47433
-0.045333,1,63593.87734
-0.044667,1,63599.768332
-0.218833,2,63607.635321
-0.614667,3,63617.606331
-0.046667,1,63622.693325
-0.046667,1,63627.696328
-0.204333,2,63635.717325
-0.044833,1,63641.133333
-1.281833,4,63654.209321
-0.218333,2,63662.402318
-0.217667,2,63670.147339
-1.316833,4,63681.196322
-0.219167,2,63688.843323
-0.044833,1,63694.34832
-0.218333,2,63702.98632
-0.216167,2,63710.170334
-1.235167,4,63721.500336
-0.218,2,63729.277327
-0.045333,1,63735.151336
-0.045167,1,63741.076333
-0.6065,3,63752.379333
-0.590167,3,63761.706328
-2.380667,5,63776.292341
-0.219167,2,63784.958324
-0.603667,3,63794.897328
-0.218833,2,63802.661328
-0.6015,3,63813.527324
-0.044667,1,63819.410331
-0.604667,3,63829.331332
-0.0455,1,63834.816331
-0.235333,2,63841.834328
-0.215833,2,63849.969692
-0.044833,1,63855.307688
-0.5945,3,63865.630694
-0.205833,2,63872.132007
-0.607667,3,63882.127046
-0.218333,2,63890.611045
-1.308,4,63902.758048
-0.046167,1,63908.236048
-0.219833,2,63916.037047
-0.601667,3,63926.524075
-0.046,1,63932.409074
-0.044833,1,63937.890065
-0.218833,2,63945.992057
-0.608,3,63955.152048
-0.0455,1,63960.159049
-0.047167,1,63966.148056
-0.045,1,63971.591048
-0.22,2,63979.802302
-0.218833,2,63987.983901
-1.293,4,63999.77492
-1.300833,4,64012.131894
-0.0485,1,64017.255912
-0.045,1,64022.253899
-0.045333,1,64027.846911
-0.047167,1,64032.876899
-0.219,2,64041.577911
-0.045,1,64047.145911
-0.2195,2,64054.504895
-0.045167,1,64060.415911
-0.046833,1,64066.015903
-0.044667,1,64071.920892
-0.044833,1,64077.3419
-0.606667,3,64087.841903
-0.2045,2,64095.954912
-1.2925,4,64108.702921
-0.218833,2,64116.680892
-0.218333,2,64125.001911
-0.605833,3,64135.023899
-0.219,2,64142.93192
-0.629667,3,64153.0819
-0.046167,1,64158.538914
-0.218833,2,64166.752896
-0.599167,3,64177.789913
-0.207833,2,64185.108912
-2.354,5,64200.292907
-1.278333,4,64212.75191
-0.045,1,64218.299911
-0.219667,2,64227.024894
-0.218333,2,64235.233895
-1.304667,4,64247.696895
-0.0455,1,64253.103897
-0.6045,3,64263.894921
-0.207167,2,64271.138893
-0.585167,3,64281.889913
-0.2185,2,64289.162912
-0.046333,1,64295.204911
-0.219,2,64303.8899
-1.2795,4,64314.799911
-0.6045,3,64325.267911
-0.6235,3,64335.355913
-0.048,1,64339.938912
-0.046667,1,64345.988901
-0.624667,3,64356.037901
-0.044833,1,64361.43692
-0.608333,3,64371.830914
-0.044667,1,64377.695911
-0.052,1,64381.899924
-1.294833,4,64394.146896
-0.2205,2,64400.952911
-0.218333,2,64409.166895
-2.367333,5,64423.164916
-0.22,2,64429.905898
-0.046833,1,64435.480912
-0.044833,1,64440.888912
-1.300167,4,64454.292895
-0.044667,1,64460.225912
-0.045,1,64465.152898
-0.217667,2,64472.827896
-1.291833,4,64486.97792
-0.047333,1,64492.530895
-0.2195,2,64500.729896
-0.044833,1,64506.184906
-0.044667,1,64512.064901
-0.6065,3,64522.587909
-0.2095,2,64530.903926
-0.218333,2,64538.605912
-0.217667,2,64547.224897
-0.605,3,64556.706912
-1.2875,4,64568.842897
-0.2095,2,64576.771912
-2.3385,5,64591.352913
-0.604167,3,64601.30492
-0.218333,2,64609.212912
-0.219167,2,64616.956912
-0.622833,3,64627.648901
-0.219167,2,64635.406921
-0.045,1,64640.356904
-0.044833,1,64645.767894
-0.047167,1,64650.789914
-0.044667,1,64656.720901
-0.605,3,64666.642901
-1.320667,4,64677.315897
-0.218333,2,64686.014895
-0.046833,1,64691.530911
-1.286167,4,64703.534922
-0.215,2,64710.550912
-0.602,3,64721.410919
-0.628333,3,64730.873898
-0.045667,1,64736.310922
-0.608667,3,64747.128903
-0.044833,1,64752.596899
-0.219,2,64760.864912
-0.046833,1,64766.3689
-0.0475,1,64771.975912
-0.618,3,64782.481925
-0.045333,1,64787.915911
-0.220667,2,64795.3259
-0.047833,1,64800.439912
-0.219167,2,64808.260921
-1.298833,4,64821.574911
-0.047,1,64827.116922
-0.214333,2,64835.264899
-0.607,3,64844.932903
-0.204667,2,64851.55892
-0.218833,2,64859.710912
-0.217333,2,64867.112896
-0.204167,2,64874.312894
-1.243667,4,64887.126896
-0.044833,1,64892.588903
-0.044833,1,64897.979921
-0.219,2,64906.62692
-0.044833,1,64912.112896
-0.220167,2,64919.829911
-0.2195,2,64928.040894
-0.219833,2,64936.375921
-0.22,2,64943.626914
-0.221667,2,64950.401896
-1.278333,4,64963.913912
-0.219667,2,64972.805902
-0.044833,1,64978.347913
-0.233167,2,64985.334911
-0.044667,1,64991.23791
-0.044667,1,64997.1299
-0.048167,1,65002.749925
-0.606667,3,65013.170894
-2.375333,5,65028.58691
-0.218833,2,65036.307895
-0.218333,2,65044.580912
-1.319667,4,65057.063901
-0.218333,2,65065.835911
-0.6045,3,65076.692903
-0.044667,1,65082.652912
-1.298667,4,65094.353897
-0.045333,1,65100.264896
-1.294667,4,65112.170898
-0.605,3,65121.680895
-0.607667,3,65132.583896
-0.044833,1,65137.98492
-0.5975,3,65147.840921
-1.2975,4,65159.983911
-0.044667,1,65165.884912
-0.218333,2,65174.54492
-0.046833,1,65180.11192
-0.605,3,65190.443902
-0.219833,2,65198.177924
-1.274667,4,65210.835912
-0.046167,1,65216.31594
-0.6115,3,65225.14592
-0.219,2,65233.445895
-0.219,2,65241.693911
-0.583333,3,65252.475901
-0.2195,2,65259.814901
-1.274333,4,65271.436923
-2.352,5,65285.389911
-0.571833,3,65295.318911
-0.218333,2,65303.99692
-0.605333,3,65314.357901
-0.220167,2,65320.7869
-0.044667,1,65326.673913
-0.2195,2,65335.001914
-2.348833,5,65349.3119
-0.044667,1,65355.195911
-0.044833,1,65360.686904
-0.045333,1,65366.10592
-0.044667,1,65371.967921
-0.599,3,65383.389912
-1.275833,4,65395.066912
-0.044667,1,65400.962911
-0.047167,1,65407.063901
-0.622833,3,65417.690921
-0.044833,1,65423.113911
-0.216833,2,65432.339409
-0.044667,1,65438.887423
-0.219833,2,65445.876407
-0.205333,2,65453.947407
-0.219,2,65461.776412
-0.218333,2,65470.623408
-0.2195,2,65478.077407
-0.607667,3,65488.284991
-0.045,1,65493.205992
-0.045,1,65498.232991
-0.044667,1,65504.118975
-0.204833,2,65511.714237
-0.6045,3,65523.14699
-0.2045,2,65529.992972
-0.219,2,65538.249991
-0.218833,2,65546.518
-0.218833,2,65554.415
-0.218833,2,65562.153991
-0.219,2,65570.506991
-0.046167,1,65575.97699
-0.044667,1,65581.86399
-0.220167,2,65590.230977
-1.298,4,65602.765975
-0.218833,2,65610.91099
-1.291833,4,65622.992974
-1.294833,4,65635.693977
-0.6065,3,65646.63799
-0.044667,1,65652.485
-0.220333,2,65661.180999
-0.218833,2,65668.952999
-0.6045,3,65680.019999
-0.047833,1,65686.057973
-0.605167,3,65696.73699
-0.221,2,65704.512001
-0.605167,3,65715.008991
-0.6,3,65725.694977
-0.044833,1,65731.374973
-0.219,2,65740.136994
-0.217667,2,65748.516999
-0.047,1,65754.086976
-0.046167,1,65759.56399
-0.046667,1,65764.643094
-0.607667,3,65774.58898
-0.044667,1,65780.587991
-0.219,2,65789.526976
-0.046,1,65795.917
-0.044833,1,65801.699991
-0.045167,1,65808.100976
-0.2005,2,65816.219
-0.044833,1,65822.00699
-1.265167,4,65835.148971
-0.217667,2,65843.841981
-0.218833,2,65851.649999
-0.219,2,65859.94799
-0.619333,3,65869.526976
-1.316167,4,65882.802976
-0.044667,1,65888.766974
-1.296167,4,65900.963994
-0.044833,1,65906.366973
-0.0475,1,65911.991999
-0.619833,3,65921.202981
-2.386833,5,65934.78899
-0.217667,2,65942.556981
-1.267,4,65955.420992
-0.044667,1,65961.377993
-0.045167,1,65967.268991
-0.218167,2,65975.411971
-0.623833,3,65985.169993
-0.2195,2,65992.408999
-2.3725,5,66006.863
-0.201167,2,66013.727975
-0.216667,2,66021.872976
-1.297667,4,66034.889975
-1.3105,4,66047.761552
-0.044667,1,66053.637527
-0.618667,3,66063.803552
-1.2975,4,66075.926527
-0.047333,1,66081.011542
-0.044833,1,66086.496528
-1.2975,4,66098.737528
-0.218833,2,66106.916529
-0.044833,1,66112.379532
-0.219167,2,66119.668524
-0.044833,1,66125.097528
-0.0485,1,66130.249528
-0.046833,1,66135.731556
-1.2765,4,66148.784542
-0.218333,2,66157.086544
-0.597833,3,66167.913554
-0.046833,1,66173.423532
-0.044833,1,66178.928544
-0.045,1,66184.432544
-0.22,2,66191.679529
-0.044833,1,66197.170552
-0.047,1,66202.745543
-0.614167,3,66210.993529
-1.308167,4,66223.756528
-0.6045,3,66235.063543
-0.605,3,66245.399529
-0.0475,1,66251.015544
-0.045333,1,66256.443527
-0.044833,1,66261.845533
-0.045333,1,66267.353546
-0.218333,2,66276.034544
-1.3185,4,66287.89454
-0.044667,1,66293.877543
-1.291667,4,66306.059552
-0.220167,2,66313.475598
-0.218333,2,66322.221527
-0.218333,2,66329.992528
-0.044833,1,66335.393557
-0.044833,1,66340.886535
-0.219167,2,66349.547544
-0.046667,1,66354.628527
-0.0485,1,66359.826544
-1.297167,4,66373.047544
-0.219167,2,66380.314552
-0.607667,3,66391.859553
-0.044833,1,66397.273535
-0.218333,2,66405.499536
-0.612167,3,66415.541525
-0.601333,3,66425.918524
-0.6045,3,66437.269543
-0.046,1,66443.296528
-0.606333,3,66453.197538
-0.219667,2,66461.975553
-1.290833,4,66474.226532
-0.608,3,66482.843544
-0.044667,1,66488.808525
-0.605167,3,66499.198543
-0.218833,2,66507.395552
-0.6045,3,66518.303542
-0.219,2,66526.583595
-0.606333,3,66537.339596
-0.044667,1,66543.343595
-0.045,1,66548.3196
-0.218333,2,66556.530598
-0.607667,3,66567.47679
-0.6065,3,66578.300788
-0.619667,3,66586.570449
-0.630167,3,66596.427453
-0.221167,2,66603.811451
-0.607667,3,66614.690448
-0.218833,2,66622.547459
-1.297167,4,66634.207455
-0.630167,3,66644.076454
-0.2125,2,66651.911448
-0.603167,3,66661.445449
-0.5985,3,66672.805453
-0.218333,2,66681.027479
-0.045,1,66685.995448
-0.609167,3,66696.542448
-0.212167,2,66704.357451
-0.046667,1,66709.415448
-1.268167,4,66722.370448
-0.044667,1,66728.271451
-0.217667,2,66736.032448
-1.309833,4,66748.060447
-0.6065,3,66758.028449
-0.045333,1,66763.461453
-0.220167,2,66770.917449
-0.2195,2,66779.147448
-0.6035,3,66788.078387
-0.606167,3,66798.490368
-0.0455,1,66803.945382
-0.218333,2,66812.673368
-0.604667,3,66823.171367
-1.2905,4,66836.921368
-0.044833,1,66842.440368
-0.044833,1,66847.905386
-0.219,2,66856.711374
-1.3035,4,66868.560371
-0.6315,3,66877.24302
-0.6065,3,66887.69503
-1.244833,4,66900.18402
-1.292,4,66911.996033
-0.605167,3,66923.335013
-0.608,3,66932.716019
-0.219,2,66940.439042
-0.6035,3,66950.50302
-0.6045,3,66961.685026
-0.608167,3,66970.292021
-0.219167,2,66979.067013
-0.044833,1,66984.47703
-0.218333,2,66992.612019
-0.218167,2,67000.07803
-1.285,4,67012.716031
-0.044667,1,67018.578032
-0.605,3,67029.44004
-0.045,1,67034.318033
-0.605667,3,67045.16502
-0.044667,1,67051.061021
-0.608,3,67061.898031
-0.045333,1,67067.74604
-0.611,3,67078.68704
-0.219167,2,67086.802032
-0.2195,2,67094.973015
-0.219,2,67103.681014
-0.609667,3,67114.628031
-1.294833,4,67126.331039
-0.047833,1,67131.35503
-0.044833,1,67136.718039
-0.044667,1,67142.658019
-0.044833,1,67148.093024
-0.219167,2,67155.753021
-0.219833,2,67163.47603
-1.294833,4,67175.656013
-0.044667,1,67181.553021
-0.044833,1,67186.961034
-1.2975,4,67199.97804
-1.3155,4,67211.815031
-0.220167,2,67219.531021
-0.2195,2,67227.254039
-0.218833,2,67235.377019
-0.608,3,67245.29002
-0.044833,1,67250.76803
-0.045333,1,67256.25703
-0.046833,1,67261.965978
-0.609333,3,67273.440989
-0.218833,2,67281.275978
-0.047,1,67286.899979
-0.044667,1,67292.722981
-0.5885,3,67302.716987
-0.597667,3,67313.181
-0.607667,3,67322.624997
-1.261,4,67336.191988
-0.218833,2,67344.464988
-1.297667,4,67357.461968
-0.219667,2,67365.12898
-0.2195,2,67373.327004
-0.607667,3,67382.748973
-0.2195,2,67390.046988
-0.044667,1,67395.847983
-1.288333,4,67409.213968
-0.608,3,67419.155988
-0.045333,1,67425.048997
-0.044833,1,67430.417035
-0.218333,2,67439.098012
-0.047,1,67444.568035
-0.044833,1,67449.919005
-0.045,1,67454.949035
-0.219,2,67463.143008
-0.218833,2,67471.222036
-0.218333,2,67479.846028
-0.219167,2,67488.522008
-0.608,3,67498.405015
-0.219,2,67505.783005
-0.605333,3,67514.824017
-1.296333,4,67526.993009
-0.044833,1,67532.424014
-1.258333,4,67545.715025
-0.602333,3,67556.354035
-0.046667,1,67562.360013
-0.2155,2,67570.031035
-0.046,1,67575.90101
-1.297167,4,67588.529004
-0.608833,3,67598.748008
-1.297,4,67611.752035
-0.219,2,67619.871013
-0.204167,2,67627.383008
-0.218833,2,67635.107035
-0.044833,1,67640.465037
-0.044833,1,67645.817025
-0.2195,2,67653.672009
-0.215,2,67661.931014
-0.607833,3,67671.831009
-0.046667,1,67677.845026
-0.046167,1,67683.254035
-0.044833,1,67688.603018
-0.218333,2,67696.817015
-0.205167,2,67703.880014
-0.045333,1,67709.722012
-0.605333,3,67719.506025
-0.045333,1,67723.998009
-0.219833,2,67731.639038
-1.2905,4,67744.410016
-0.607667,3,67754.802013
-0.217,2,67762.879008
-0.2195,2,67771.077034
-0.607667,3,67781.497005
-0.218333,2,67790.190028
-0.219167,2,67797.47801
-0.6035,3,67808.329015
-0.6045,3,67819.329024
-1.300833,4,67830.921027
-0.046167,1,67836.335037
-0.218333,2,67845.005025
-0.048,1,67849.590024
-0.608167,3,67859.706034
-0.2195,2,67867.057039
-1.274167,4,67879.940009
-0.219167,2,67887.134027
-0.044833,1,67892.574035
-0.603833,3,67902.912013
-0.047333,1,67907.954007
-0.219833,2,67916.153034
-0.62,3,67925.866035
-0.22,2,67934.014016
-0.605833,3,67944.393012
-0.219167,2,67952.026035
-0.602,3,67962.416025
-0.593,3,67973.718027
-0.220167,2,67981.135026
-0.0475,1,67986.638026
-0.044667,1,67992.520015
-0.045,1,67997.411034
-0.608,3,68007.748021
-1.295,4,68020.500923
-0.606667,3,68029.917945
-0.044667,1,68035.731927
-0.044667,1,68041.601934
-0.045333,1,68046.960949
-0.607167,3,68057.316944
-0.046167,1,68062.891926
-0.047333,1,68067.965933
-0.044833,1,68073.295943
-0.044667,1,68079.273943
-0.601667,3,68090.216953
-0.044667,1,68096.020953
-0.044667,1,68101.976924
-0.044667,1,68107.781944
-0.219,2,68115.757927
-0.046,1,68121.719943
-0.048,1,68126.26093
-0.046667,1,68131.240944
-0.044667,1,68137.160933
-1.290667,4,68148.706924
-0.219167,2,68156.281933
-0.607667,3,68167.551943
-0.2195,2,68175.416984
-1.297167,4,68188.168003
-0.218833,2,68195.090994
-0.219667,2,68203.50298
-0.218833,2,68212.317983
-1.294667,4,68224.847005
-0.6035,3,68234.046974
-0.2195,2,68241.806993
-0.219833,2,68248.979009
-0.220167,2,68256.232974
-0.219,2,68264.463974
-1.294833,4,68277.155994
-1.2995,4,68289.247886
-0.5955,3,68298.299908
-0.045333,1,68304.181908
-0.048167,1,68309.729908
-0.218333,2,68318.346881
-0.602667,3,68328.0119
-0.2195,2,68335.251887
-0.044833,1,68340.659912
-0.045,1,68345.5319
-0.218333,2,68353.67391
-0.046333,1,68359.657882
-0.607667,3,68369.890907
-0.045167,1,68375.736899
-0.607667,3,68386.505908
-0.045333,1,68390.9369
-0.605833,3,68402.092884
-1.3065,4,68414.890888
-0.044667,1,68420.771897
-0.219833,2,68428.591877
-0.2195,2,68436.768887
-0.608,3,68446.002907
-0.044833,1,68451.5699
-0.607667,3,68461.86528
-0.044833,1,68467.248274
-0.605333,3,68476.403256
-0.044667,1,68482.293264
-1.304833,4,68493.175257
-0.0485,1,68498.350274
-0.044833,1,68503.697277
-1.294667,4,68515.026265
-1.299167,4,68528.970274
-0.607667,3,68539.676283
-0.045333,1,68545.033274
-0.218167,2,68553.826264
-0.219,2,68562.495259
-0.5775,3,68572.266255
-0.234667,2,68579.769262
-0.044833,1,68585.11428
-0.6065,3,68594.557264
-0.047167,1,68599.607263
-0.219167,2,68606.880252
-0.583833,3,68617.102252
-0.2195,2,68625.349263
-0.217667,2,68633.041266
-0.607,3,68643.427265
-0.617,3,68654.155274
-0.601667,3,68664.075272
-0.044833,1,68669.480262
-0.603,3,68679.937274
-0.046,1,68685.906293
-0.217667,2,68694.651312
-0.2195,2,68701.906295
-0.218833,2,68710.046294
-0.2195,2,68718.260311
-1.297167,4,68730.431297
-0.5705,3,68740.641298
-0.607,3,68750.995298
-1.290167,4,68762.742302
-0.6065,3,68773.238306
-1.293,4,68785.196301
-0.219167,2,68792.405314
-0.219167,2,68799.636302
-0.044833,1,68804.977322
-1.297167,4,68817.008302
-0.607167,3,68827.849312
-0.219,2,68836.415301
-0.044667,1,68842.248297
-0.044833,1,68847.687346
-0.044833,1,68853.039321
-0.219,2,68861.686372
-0.046333,1,68867.657379
-0.044667,1,68873.4644
-1.2975,4,68886.030375
-1.288333,4,68899.568372
-0.2195,2,68907.69539
-0.218833,2,68915.850406
-0.047833,1,68920.887402
-0.044667,1,68926.702372
-0.045333,1,68932.674388
-0.044667,1,68938.486378
-0.605,3,68949.42137
-0.047,1,68954.96438
-0.607667,3,68964.904369
-0.587167,3,68975.780379
-0.049333,1,68980.415376
-0.046833,1,68985.884369
-0.045,1,68990.770375
-0.605833,3,69001.17537
-0.218333,2,69009.802368
-0.044667,1,69015.62438
-1.298,4,69029.127378
-0.219,2,69037.704378
-0.218167,2,69045.767373
-0.044667,1,69051.656375
-0.044833,1,69057.011371
-0.047167,1,69063.041372
-0.607667,3,69072.504379
-0.045333,1,69078.341372
-0.048167,1,69083.882371
-0.046167,1,69089.401371
-0.0475,1,69094.905372
-0.218333,2,69103.140378
-0.2095,2,69111.466391
-0.044667,1,69117.262399
-0.625333,3,69128.028372
-0.047333,1,69133.223374
-1.241333,4,69146.359378
-0.044667,1,69152.167378
-0.045333,1,69156.690401
-0.045,1,69161.614403
-0.047167,1,69167.566389
-0.218833,2,69175.884378
-0.220167,2,69183.617371
-1.297167,4,69197.051379
-0.044833,1,69202.469378
-0.047,1,69208.032375
-0.045333,1,69213.488372
-0.219833,2,69219.953815
-0.218333,2,69228.623801
-0.608,3,69238.564803
-0.219,2,69247.274815
-0.219167,2,69254.579797
-0.044667,1,69260.4488
-0.219167,2,69267.814809
-0.044667,1,69273.739799
-0.219833,2,69281.017801
-0.2195,2,69288.048796
-1.300167,4,69300.32431
-0.044667,1,69306.209318
-0.044833,1,69311.75831
-1.283667,4,69324.507313
-0.218333,2,69333.59431
-0.6065,3,69344.59331
-0.217667,2,69352.844313
-0.611,3,69363.747316
-0.217667,2,69372.041317
-0.046,1,69378.04131
-0.215,2,69385.735332
-0.6045,3,69395.932321
-0.212167,2,69403.152341
-0.046667,1,69409.17231
-1.267,4,69421.884871
-0.044833,1,69427.320863
-0.618333,3,69438.002866
-0.603833,3,69447.033879
-0.045167,1,69452.850894
-0.218833,2,69460.615865
-0.605833,3,69470.623882
-1.288,4,69482.259863
-1.2975,4,69494.03687
-0.204333,2,69502.013874
-0.045333,1,69507.401866
-0.045,1,69512.391865
-1.2625,4,69523.227873
-0.6115,3,69534.20687
-0.044833,1,69539.618884
-0.048167,1,69545.106893
-0.2195,2,69552.739867
-0.6045,3,69562.805865
-0.045,1,69567.767865
-0.220167,2,69575.022874
-0.045333,1,69579.522864
-0.615667,3,69588.768866
-0.218333,2,69597.019873
-1.296333,4,69609.944864
-0.045333,1,69615.393867
-0.046667,1,69621.315876
-1.295333,4,69634.08387
-0.045333,1,69639.476483
-1.311167,4,69651.049472
-0.591333,3,69661.001461
-0.605667,3,69670.960462
-0.219167,2,69678.149451
-0.2155,2,69686.32945
-0.220167,2,69694.061105
-0.2115,2,69701.295108
-1.297,4,69714.420107
-2.368,5,69728.002133
-0.612333,3,69738.534117
-0.044667,1,69744.436621
-1.312333,4,69757.324622
-0.598333,3,69766.891634
-0.219667,2,69775.184635
-0.586667,3,69784.628624
-0.219167,2,69791.990624
-0.048167,1,69797.588643
-0.605833,3,69807.61462
-0.605,3,69817.617637
-0.218333,2,69826.262625
-0.218833,2,69834.015622
-0.589667,3,69844.367617
-0.2195,2,69851.691618
-0.044667,1,69857.56763
-0.2195,2,69864.981641
-1.293,4,69878.129625
-0.044833,1,69883.544621
-0.629833,3,69893.750622
-1.294667,4,69907.241647
-0.2195,2,69915.048616
-0.219833,2,69923.385618
-0.045,1,69928.881625
-0.044667,1,69934.77762
-0.044833,1,69940.272625
-0.607167,3,69950.43662
-1.284333,4,69963.478635
-2.355833,5,69978.692618
-0.045333,1,69983.207643
-0.605167,3,69993.612643
-0.218333,2,70001.832615
-0.2195,2,70009.969533
-0.044667,1,70015.855533
-0.044833,1,70021.208552
-0.218833,2,70029.296539
-0.044833,1,70034.712534
-0.6005,3,70045.621534
-0.6315,3,70055.534525
-0.0475,1,70061.153552
-1.291833,4,70071.781543
-0.605833,3,70082.071545
-0.605833,3,70092.078531
-0.216333,2,70100.188532
-0.2195,2,70108.387533
-0.044667,1,70114.268534
-0.218833,2,70121.973531
-0.048333,1,70126.520535
-0.045167,1,70132.436543
-0.045,1,70137.325538
-1.3175,4,70149.004544
-0.605833,3,70160.334534
-0.044833,1,70165.684533
-1.2975,4,70178.285553
-0.2155,2,70186.53154
-0.607667,3,70196.429538
-0.045,1,70201.317539
-0.2195,2,70209.177535
-0.045333,1,70214.595534
-0.5885,3,70225.320534
-0.048167,1,70230.966538
-0.6195,3,70240.168428
-0.612667,3,70250.673422
-0.602,3,70261.669424
-0.044667,1,70267.576437
-0.219,2,70275.811431
-1.313833,4,70289.109425
-0.044833,1,70294.533428
-0.046833,1,70300.118422
